identifier	date of composition	date of publication	annotator	not Latin? (put checkmark)	notes	URL	langid
nominasystematic14eric		1846				https://archive.org/details//nominasystematic14eric	fr
arrianianabasis01arrigoog		1876				https://archive.org/details//arrianianabasis01arrigoog	no
cataloguscoleopt00ento		1849				https://archive.org/details//cataloguscoleopt00ento	de
euripidistragoe02euriuoft		1901				https://archive.org/details//euripidistragoe02euriuoft	fo
joannisbaptists03santgoog		1729				https://archive.org/details//joannisbaptists03santgoog	fr
commentariidebe00caesgoog		1866				https://archive.org/details//commentariidebe00caesgoog	en
muscipulasiveca00holdgoog						https://archive.org/details//muscipulasiveca00holdgoog	en
aburbeconditali09livy		1871				https://archive.org/details//aburbeconditali09livy	de
cataloguscodicu00hallgoog		1770				https://archive.org/details//cataloguscodicu00hallgoog	fr
miscellaneaphil00paedgoog		1849				https://archive.org/details//miscellaneaphil00paedgoog	nl
demosthenisoper00demogoog		1828				https://archive.org/details//demosthenisoper00demogoog	se
deaedibushomeri00prgoog		1877				https://archive.org/details//deaedibushomeri00prgoog	no
catalogusbiblio06biblgoog		1805				https://archive.org/details//catalogusbiblio06biblgoog	lb
monographiarosar12gand		1892				https://archive.org/details//monographiarosar12gand	lb
cjuliuscaesarsc00caesgoog		1854				https://archive.org/details//cjuliuscaesarsc00caesgoog	en
alifegeorgewash02glasgoog		1835				https://archive.org/details//alifegeorgewash02glasgoog	en
magyarorszgicl00dada		1888				https://archive.org/details//magyarorszgicl00dada	hu
qcurtiirufidege02rufugoog		1849				https://archive.org/details//qcurtiirufidege02rufugoog	en
repertoriumcomm15reusgoog		1806				https://archive.org/details//repertoriumcomm15reusgoog	lb
lexsalica01grimgoog		1850				https://archive.org/details//lexsalica01grimgoog	de
lexsalica00grimgoog		1850				https://archive.org/details//lexsalica00grimgoog	de
gallicwarbookiv02whitgoog		1886				https://archive.org/details//gallicwarbookiv02whitgoog	en
repertoriumcomm16reusgoog		1803				https://archive.org/details//repertoriumcomm16reusgoog	fr
catenaegraecorum03cramuoft		1844				https://archive.org/details//catenaegraecorum03cramuoft	fo
devitaexcellent02bremgoog						https://archive.org/details//devitaexcellent02bremgoog	en
collectaneaadfl00kurtgoog						https://archive.org/details//collectaneaadfl00kurtgoog	es
aburbeconditalib28livyuoft		1883				https://archive.org/details//aburbeconditalib28livyuoft	de
concordantinomi00heidgoog		1876				https://archive.org/details//concordantinomi00heidgoog	lb
novaactaacademia12impe		1783				https://archive.org/details//novaactaacademia12impe	fr
excerptaveterib00edgoog						https://archive.org/details//excerptaveterib00edgoog	fr
civliicaesarisd00caesgoog		1882				https://archive.org/details//civliicaesarisd00caesgoog	en
horatiusothersto00livyuoft		1905				https://archive.org/details//horatiusothersto00livyuoft	en
opera00richgoog		1826				https://archive.org/details//opera00richgoog	no
mundusalteretid00andegoog		1908				https://archive.org/details//mundusalteretid00andegoog	en
arstragicasophoc00hort		1896				https://archive.org/details//arstragicasophoc00hort	en
litteraequadrim01jesugoog		1894				https://archive.org/details//litteraequadrim01jesugoog	es
repertoriumcomm19reusgoog		1804				https://archive.org/details//repertoriumcomm19reusgoog	fr
arrianianabasis00abicgoog		1903				https://archive.org/details//arrianianabasis00abicgoog	no
cataloguscoleopt01gemm						https://archive.org/details//cataloguscoleopt01gemm	de
novaactaacademia08impe		1783				https://archive.org/details//novaactaacademia08impe	fr
detemporibusora00kircgoog		1864				https://archive.org/details//detemporibusora00kircgoog	de
orationes00isgoog		1907				https://archive.org/details//orationes00isgoog	fo
hamishahhumsheyt00gins		1908				https://archive.org/details//hamishahhumsheyt00gins	lb
chantsdelasaint00fragoog		1876				https://archive.org/details//chantsdelasaint00fragoog	fr
ioanniscalvinio02unkngoog						https://archive.org/details//ioanniscalvinio02unkngoog	fr
juvenalforschool04juveuoft						https://archive.org/details//juvenalforschool04juveuoft	en
iconographiabot02reicgoog		1825				https://archive.org/details//iconographiabot02reicgoog	de
alatinreadereas00gallgoog		1913				https://archive.org/details//alatinreadereas00gallgoog	en
irishliberhymno00churgoog		1898				https://archive.org/details//irishliberhymno00churgoog	en
scholiagraecainh03homeuoft		1875				https://archive.org/details//scholiagraecainh03homeuoft	fo
speculumheroicu00hillgoog		1613				https://archive.org/details//speculumheroicu00hillgoog	fr
gallicwarbookiv04whitgoog		1887				https://archive.org/details//gallicwarbookiv04whitgoog	en
conditionalperi00eldegoog		1900				https://archive.org/details//conditionalperi00eldegoog	en
mundusalteretit00andegoog		1908				https://archive.org/details//mundusalteretit00andegoog	en
catalogusbiblio19biblgoog		1805				https://archive.org/details//catalogusbiblio19biblgoog	de
litteraequadrime1301lain						https://archive.org/details//litteraequadrime1301lain	es
flaviiiosephiope02joseuoft		1888				https://archive.org/details//flaviiiosephiope02joseuoft	sl
viriromaeillust00sanfgoog		1894				https://archive.org/details//viriromaeillust00sanfgoog	en
herodianiabexce00bekkgoog		1855				https://archive.org/details//herodianiabexce00bekkgoog	no
storyofkingsofro00livyuoft		1903				https://archive.org/details//storyofkingsofro00livyuoft	en
117771763_002		1876				https://archive.org/details//117771763_002	de
iohanniseuchait00vatigoog		1882				https://archive.org/details//iohanniseuchait00vatigoog	sl
ghebruyckendemis00furm		1585				https://archive.org/details//ghebruyckendemis00furm	is
dejovecretico00henrgoog		1879				https://archive.org/details//dejovecretico00henrgoog	de
joannislelandia15lelagoog		1770				https://archive.org/details//joannislelandia15lelagoog	en
herculesediditan00euriuoft		1913				https://archive.org/details//herculesediditan00euriuoft	no
p1bibliothecahisto02dioduoft		1828				https://archive.org/details//p1bibliothecahisto02dioduoft	no
actaacademiaesci02impe		1777				https://archive.org/details//actaacademiaesci02impe	fr
litteraequadrime13lain		1894				https://archive.org/details//litteraequadrime13lain	es
isocratisoratio02mousgoog		1829				https://archive.org/details//isocratisoratio02mousgoog	no
novaactaacademi00unkngoog		1787				https://archive.org/details//novaactaacademi00unkngoog	fr
bibliothecakrun00kruegoog		1797				https://archive.org/details//bibliothecakrun00kruegoog	lb
repertoriumcomm00reusgoog		1806				https://archive.org/details//repertoriumcomm00reusgoog	lb
chrestomathiaar01freygoog		1834				https://archive.org/details//chrestomathiaar01freygoog	sq
deassecuratione00reesgoog		1840				https://archive.org/details//deassecuratione00reesgoog	nl
diesinterpellat00beckgoog						https://archive.org/details//diesinterpellat00beckgoog	de
annalesdemontef00socigoog		1842				https://archive.org/details//annalesdemontef00socigoog	en
dieannalendesta00draegoog		1887				https://archive.org/details//dieannalendesta00draegoog	de
epistola00wintgoog		1869				https://archive.org/details//epistola00wintgoog	en
hispericafamina00jenkrich		1908				https://archive.org/details//hispericafamina00jenkrich	en
theoryoffirstpri00lescuoft		1949				https://archive.org/details//theoryoffirstpri00lescuoft	en
herodianihistor02herogoog		1829				https://archive.org/details//herodianihistor02herogoog	no
viriromaeillust01sanfgoog		1894				https://archive.org/details//viriromaeillust01sanfgoog	en
librorumimpress00bookgoog		1817				https://archive.org/details//librorumimpress00bookgoog	en
dictionariumscot02high		1828				https://archive.org/details//dictionariumscot02high	en
preparatorylati00hansgoog		1866				https://archive.org/details//preparatorylati00hansgoog	en
arboretumetfrut18loudgoog		1854				https://archive.org/details//arboretumetfrut18loudgoog	en
corneliinepotis27nepogoog		1875				https://archive.org/details//corneliinepotis27nepogoog	en
opera01richgoog		1826				https://archive.org/details//opera01richgoog	fo
corneliustacitu00claugoog		1855				https://archive.org/details//corneliustacitu00claugoog	de
selectionsfromlh00lhom		1896				https://archive.org/details//selectionsfromlh00lhom	en
litteraequadrim02jesugoog		1896				https://archive.org/details//litteraequadrim02jesugoog	es
ichnographiaembl00disc		1779				https://archive.org/details//ichnographiaembl00disc	de
codexinscriptio04steigoog		1864				https://archive.org/details//codexinscriptio04steigoog	de
librorumimpress08bookgoog		1815				https://archive.org/details//librorumimpress08bookgoog	en
historieslivybo01chasgoog		1874				https://archive.org/details//historieslivybo01chasgoog	en
flaviiiosephiop01bekkgoog		1856				https://archive.org/details//flaviiiosephiop01bekkgoog	no
johamoscomeniio00hoolgoog		1777				https://archive.org/details//johamoscomeniio00hoolgoog	en
zurichletterscom02hunt		1842				https://archive.org/details//zurichletterscom02hunt	en
monumentaignati03ignagoog		1903				https://archive.org/details//monumentaignati03ignagoog	es
bibliografiapol13umiegoog		1870				https://archive.org/details//bibliografiapol13umiegoog	pl
aburbeconditalib00livyuoft		1910				https://archive.org/details//aburbeconditalib00livyuoft	en
helivseobanvshe00neffgoog		1896				https://archive.org/details//helivseobanvshe00neffgoog	de
fungorumetbysso00chevgoog						https://archive.org/details//fungorumetbysso00chevgoog	fr
operaomnia01diongoog		1869				https://archive.org/details//operaomnia01diongoog	fo
catalogusbiblio02biblgoog		1805				https://archive.org/details//catalogusbiblio02biblgoog	de
bibliografiapol07otczgoog		1870				https://archive.org/details//bibliografiapol07otczgoog	pl
operaeusebius04euseuoft						https://archive.org/details//operaeusebius04euseuoft	sl
antiquitatumrom00jacogoog		1888				https://archive.org/details//antiquitatumrom00jacogoog	no
cataloguslibror00koldgoog						https://archive.org/details//cataloguslibror00koldgoog	lb
demosthenisetsc05dupogoog		1828				https://archive.org/details//demosthenisetsc05dupogoog	lb
monumentagerman01dbgoog		1889				https://archive.org/details//monumentagerman01dbgoog	de
bibliothecagrae00revigoog		1784				https://archive.org/details//bibliothecagrae00revigoog	fr
poeses00leogoog		1903				https://archive.org/details//poeses00leogoog	ca
iconographiabot03reicgoog		1831				https://archive.org/details//iconographiabot03reicgoog	de
gallicwarbookiv03whitgoog		1885				https://archive.org/details//gallicwarbookiv03whitgoog	en
librorumimpress09bookgoog		1813				https://archive.org/details//librorumimpress09bookgoog	en
galenipergamens00payngoog		1881				https://archive.org/details//galenipergamens00payngoog	en
lateinischdeuts00caesgoog		1873				https://archive.org/details//lateinischdeuts00caesgoog	de
preparatorylati04hansgoog						https://archive.org/details//preparatorylati04hansgoog	en
operaomnia02diongoog		1870				https://archive.org/details//operaomnia02diongoog	fo
fivebookshistor00willgoog		1826				https://archive.org/details//fivebookshistor00willgoog	en
deutschelyriker00elligoog		1893				https://archive.org/details//deutschelyriker00elligoog	de
demosthenisorat07demogoog		1878				https://archive.org/details//demosthenisorat07demogoog	fo
commentatiocrit00schegoog		1859				https://archive.org/details//commentatiocrit00schegoog	de
thesauruslittera05lind						https://archive.org/details//thesauruslittera05lind	de
easylatinlesson01rollgoog		1890				https://archive.org/details//easylatinlesson01rollgoog	en
novaactaregiaeso331861kung		1773				https://archive.org/details//novaactaregiaeso331861kung	fr
analectahymnica47drevuoft		1905-01-01T00:00:00Z				https://archive.org/details//analectahymnica47drevuoft	de
easylatinlesson02rollgoog		1890				https://archive.org/details//easylatinlesson02rollgoog	en
documentiperlas00siengoog		1900				https://archive.org/details//documentiperlas00siengoog	it
registerorrolls00graygoog		1872				https://archive.org/details//registerorrolls00graygoog	en
noribergaillvstr00hessuoft		1896				https://archive.org/details//noribergaillvstr00hessuoft	de
herodotihistori03herogoog		1874				https://archive.org/details//herodotihistori03herogoog	no
commentariescju00hirtgoog		1871				https://archive.org/details//commentariescju00hirtgoog	en
catenaegraecorum05cramuoft		1844				https://archive.org/details//catenaegraecorum05cramuoft	fo
inventariodeili01kirsgoog		1886				https://archive.org/details//inventariodeili01kirsgoog	it
librorumimpress01bookgoog		1819				https://archive.org/details//librorumimpress01bookgoog	en
novaactaacademia07impe		1783				https://archive.org/details//novaactaacademia07impe	fr
dieannalendesta00tacigoog		1878				https://archive.org/details//dieannalendesta00tacigoog	de
acopiousdiction00fenbgoog		1853				https://archive.org/details//acopiousdiction00fenbgoog	en
onehundredandtw00westgoog		1894				https://archive.org/details//onehundredandtw00westgoog	en
isocratisoratio01mousgoog		1829				https://archive.org/details//isocratisoratio01mousgoog	no
prolegomenacrit00sedlgoog		1878				https://archive.org/details//prolegomenacrit00sedlgoog	de
easylatinlesson00rollgoog		1890				https://archive.org/details//easylatinlesson00rollgoog	en
scalaeprimaeafi00spengoog		1908				https://archive.org/details//scalaeprimaeafi00spengoog	en
dionysihalicarn05diongoog		1885				https://archive.org/details//dionysihalicarn05diongoog	no
catenaegraecorum02cramuoft		1844				https://archive.org/details//catenaegraecorum02cramuoft	fo
gallicwarbookiv01whitgoog		1886				https://archive.org/details//gallicwarbookiv01whitgoog	en
